t_s,Px_mm,Py_mm,Pz_mm,b1_mm,b2_mm,b3_mm,b1_mm_s,b2_mm_s,b3_mm_s,b1_mm_s2,b2_mm_s2,b3_mm_s2,thetaC1_deg,thetaD1_deg,thetaC2_deg,thetaD2_deg,thetaC3_deg,thetaD3_deg
2.49,0.0,17.199000000000005,0.0,100.0,117.19900000000001,100.0,0.0,30.199999999999996,0.0,0.0,-20.0,0.0,57.59969768342333,-57.59969768342333,59.99999999999999,-59.99999999999999,64.01408337968259,-55.8161800961737
2.5,0.0,17.5,0.0,100.0,117.5,100.0,0.0,30.0,0.0,0.0,-20.0,0.0,57.557133861488765,-57.557133861488765,59.99999999999999,-59.99999999999999,64.08257434615801,-55.7417012964838
2.5100000000000002,0.0,17.799000000000007,0.0,100.0,117.799,100.0,0.0,29.799999999999997,0.0,0.0,-20.0,0.0,57.51483294652694,-57.51483294652694,59.99999999999999,-59.99999999999999,64.15054610544783,-55.66767900360937
2.52,0.0,18.095999999999997,0.0,100.0,118.096,100.0,0.0,29.6,0.0,0.0,-20.0,0.0,57.47279528617879,-57.47279528617879,59.99999999999999,-59.99999999999999,64.21799973671264,-55.594114206416116
2.5300000000000002,0.0,18.391000000000005,0.0,100.0,118.391,100.0,0.0,29.399999999999995,0.0,0.0,-20.0,0.0,57.431021227291986,-57.431021227291986,59.99999999999999,-59.99999999999999,64.28493631906721,-55.52100787966228
2.54,0.0,18.683999999999997,0.0,100.0,118.684,100.0,0.0,29.2,0.0,0.0,-20.0,0.0,57.38951111589687,-57.38951111589687,59.99999999999999,-59.99999999999999,64.35135693142155,-55.44836098414981
2.5500000000000003,0.0,18.97500000000001,0.0,100.0,118.97500000000001,100.0,0.0,28.999999999999993,0.0,0.0,-20.0,0.0,57.348265297182245,-57.348265297182245,59.99999999999999,-59.99999999999999,64.41726265232357,-55.37617446687453
2.56,0.0,19.264000000000003,0.0,100.0,119.26400000000001,100.0,0.0,28.799999999999997,0.0,0.0,-20.0,0.0,57.307284115471155,-57.307284115471155,59.99999999999999,-59.99999999999999,64.48265455980278,-55.30444926117571
2.57,0.0,19.551000000000002,0.0,100.0,119.551,100.0,0.0,28.6,0.0,0.0,-20.0,0.0,57.26656791419671,-57.26656791419671,59.99999999999999,-59.99999999999999,64.54753373121557,-55.2331862868846
2.58,0.0,19.836,0.0,100.0,119.836,100.0,0.0,28.4,0.0,0.0,-20.0,0.0,57.226117035877834,-57.226117035877834,59.99999999999999,-59.99999999999999,64.61190124309168,-55.16238645047237
2.59,0.0,20.118999999999993,0.0,100.0,120.119,100.0,0.0,28.200000000000003,0.0,0.0,-20.0,0.0,57.18593182209501,-57.18593182209501,59.99999999999999,-59.99999999999999,64.6757581709823,-55.092050645197006
2.6,0.0,20.4,0.0,100.0,120.4,100.0,0.0,28.0,0.0,0.0,-20.0,0.0,57.146012613466034,-57.146012613466034,59.99999999999999,-59.99999999999999,64.73910558930915,-55.0221797512494
2.61,0.0,20.678999999999995,0.0,100.0,120.679,100.0,0.0,27.800000000000004,0.0,0.0,-20.0,0.0,57.10635974962175,-57.10635974962175,59.99999999999999,-59.99999999999999,64.80194457121523,-54.95277463589867
2.62,0.0,20.95600000000001,0.0,100.0,120.95600000000002,100.0,0.0,27.599999999999998,0.0,0.0,-20.0,0.0,57.066973569181776,-57.066973569181776,59.99999999999999,-59.99999999999999,64.86427618841688,-54.88383615363641
2.63,0.0,21.230999999999987,0.0,100.0,121.231,100.0,0.0,27.400000000000002,0.0,0.0,-20.0,0.0,57.02785440973021,-57.02785440973021,59.99999999999999,-59.99999999999999,64.9261015110571,-54.81536514632017
2.64,0.0,21.504000000000005,0.0,100.0,121.504,100.0,0.0,27.199999999999996,0.0,0.0,-20.0,0.0,56.989002607791384,-56.989002607791384,59.99999999999999,-59.99999999999999,64.9874216075604,-54.747362443315964
2.65,0.0,21.775,0.0,100.0,121.775,100.0,0.0,27.0,0.0,0.0,-20.0,0.0,56.95041849880557,-56.95041849880557,59.99999999999999,-59.99999999999999,65.04823754448887,-54.67982886163991
2.66,0.0,22.044000000000004,0.0,100.0,122.04400000000001,100.0,0.0,26.799999999999997,0.0,0.0,-20.0,0.0,56.912102417104656,-56.912102417104656,59.99999999999999,-59.99999999999999,65.10855038639986,-54.61276520609879
2.67,0.0,22.311,0.0,100.0,122.311,100.0,0.0,26.6,0.0,0.0,-20.0,0.0,56.87405469588796,-56.87405469588796,59.99999999999999,-59.99999999999999,65.16836119570468,-54.54617226942987
2.68,0.0,22.576,0.0,100.0,122.576,100.0,0.0,26.4,0.0,0.0,-20.0,0.0,56.836275667197924,-56.836275667197924,59.99999999999999,-59.99999999999999,65.22767103252914,-54.48005083243959
2.69,0.0,22.839,0.0,100.0,122.839,100.0,0.0,26.200000000000003,0.0,0.0,-20.0,0.0,56.79876566189582,-56.79876566189582,59.99999999999999,-59.99999999999999,65.28648095457503,-54.41440166414131
2.7,0.0,23.099999999999994,0.0,100.0,123.1,100.0,0.0,25.999999999999996,0.0,0.0,-20.0,0.0,56.761525009637595,-56.761525009637595,59.99999999999999,-59.99999999999999,65.34479201698328,-54.34922552189222
2.71,0.0,23.35900000000001,0.0,100.0,123.35900000000001,100.0,0.0,25.8,0.0,0.0,-20.0,0.0,56.72455403884953,-56.72455403884953,59.99999999999999,-59.99999999999999,65.40260527219839,-54.28452315152904
2.72,0.0,23.616000000000007,0.0,100.0,123.61600000000001,100.0,0.0,25.599999999999994,0.0,0.0,-20.0,0.0,56.68785307670418,-56.68785307670418,59.99999999999999,-59.99999999999999,65.4599217698342,-54.22029528750285
2.73,0.0,23.871000000000002,0.0,100.0,123.87100000000001,100.0,0.0,25.4,0.0,0.0,-20.0,0.0,56.65142244909602,-56.65142244909602,59.99999999999999,-59.99999999999999,65.51674255654117,-54.15654265301295
2.74,0.0,24.12400000000001,0.0,100.0,124.12400000000001,100.0,0.0,25.199999999999996,0.0,0.0,-20.0,0.0,56.61526248061738,-56.61526248061738,59.99999999999999,-59.99999999999999,65.57306867587488,-54.093265960139625
2.75,0.0,24.375,0.0,100.0,124.375,100.0,0.0,25.0,0.0,0.0,-20.0,0.0,56.57937349453428,-56.57937349453428,59.99999999999999,-59.99999999999999,65.62890116816604,-54.03046590997585
2.7600000000000002,0.0,24.623999999999995,0.0,100.0,124.624,100.0,0.0,24.799999999999997,0.0,0.0,-20.0,0.0,56.54375581276232,-56.54375581276232,59.99999999999999,-59.99999999999999,65.68424107039175,-53.96814319275814
2.77,0.0,24.870999999999995,0.0,100.0,124.871,100.0,0.0,24.6,0.0,0.0,-20.0,0.0,56.508409755842536,-56.508409755842536,59.99999999999999,-59.99999999999999,65.73908941604827,-53.90629848799614
2.7800000000000002,0.0,25.116000000000014,0.0,100.0,125.11600000000001,100.0,0.0,24.399999999999995,0.0,0.0,-20.0,0.0,56.473335642917434,-56.473335642917434,59.99999999999999,-59.99999999999999,65.7934472350251,-53.844932464601335
2.79,0.0,25.358999999999995,0.0,100.0,125.359,100.0,0.0,24.2,0.0,0.0,-20.0,0.0,56.438533791706895,-56.438533791706895,59.99999999999999,-59.99999999999999,65.84731555348031,-53.78404578101466
2.8000000000000003,0.0,25.60000000000001,0.0,100.0,125.60000000000001,100.0,0.0,23.999999999999993,0.0,0.0,-20.0,0.0,56.40400451848427,-56.40400451848427,59.99999999999999,-59.99999999999999,65.90069539371746,-53.72363908533301
2.81,0.0,25.839,0.0,100.0,125.839,100.0,0.0,23.799999999999997,0.0,0.0,-20.0,0.0,56.36974813805236,-56.36974813805236,59.99999999999999,-59.99999999999999,65.95358777406365,-53.66371301543479
2.82,0.0,26.075999999999993,0.0,100.0,126.076,100.0,0.0,23.6,0.0,0.0,-20.0,0.0,56.33576496371956,-56.33576496371956,59.99999999999999,-59.99999999999999,66.00599370874917,-53.60426819910421
2.83,0.0,26.311000000000007,0.0,100.0,126.311,100.0,0.0,23.4,0.0,0.0,-20.0,0.0,56.30205530727601,-56.30205530727601,59.99999999999999,-59.99999999999999,66.05791420778829,-53.54530525415477
2.84,0.0,26.543999999999997,0.0,100.0,126.544,100.0,0.0,23.200000000000003,0.0,0.0,-20.0,0.0,56.26861947896979,-56.26861947896979,59.99999999999999,-59.99999999999999,66.10935027686148,-53.48682478855143
2.85,0.0,26.775000000000006,0.0,100.0,126.775,100.0,0.0,23.0,0.0,0.0,-20.0,0.0,56.23545778748315,-56.23545778748315,59.99999999999999,-59.99999999999999,66.16030291719902,-53.428827400531816
2.86,0.0,27.00399999999999,0.0,100.0,127.00399999999999,100.0,0.0,22.800000000000004,0.0,0.0,-20.0,0.0,56.202570539908834,-56.202570539908834,59.99999999999999,-59.99999999999999,66.21077312546586,-53.37131367872636
2.87,0.0,27.23100000000001,0.0,100.0,127.23100000000001,100.0,0.0,22.599999999999998,0.0,0.0,-20.0,0.0,56.16995804172641,-56.16995804172641,59.99999999999999,-59.99999999999999,66.26076189364797,-53.31428420227719
2.88,0.0,27.45599999999999,0.0,100.0,127.45599999999999,100.0,0.0,22.400000000000002,0.0,0.0,-20.0,0.0,56.13762059677873,-56.13762059677873,59.99999999999999,-59.99999999999999,66.3102702089398,-53.2577395409562
2.89,0.0,27.679000000000002,0.0,100.0,127.679,100.0,0.0,22.199999999999996,0.0,0.0,-20.0,0.0,56.10555850724839,-56.10555850724839,59.99999999999999,-59.99999999999999,66.35929905363326,-53.20168025528168
2.9,0.0,27.900000000000006,0.0,100.0,127.9,100.0,0.0,22.0,0.0,0.0,-20.0,0.0,56.073772073634274,-56.073772073634274,59.99999999999999,-59.99999999999999,66.40784940500801,-53.14610689663423
2.91,0.0,28.119,0.0,100.0,128.119,100.0,0.0,21.799999999999997,0.0,0.0,-20.0,0.0,56.042261594728146,-56.042261594728146,59.99999999999999,-59.99999999999999,66.45592223522287,-53.09102000737114
2.92,0.0,28.336,0.0,100.0,128.336,100.0,0.0,21.6,0.0,0.0,-20.0,0.0,56.01102736759138,-56.01102736759138,59.99999999999999,-59.99999999999999,66.5035185112088,-53.036420120940114
2.93,0.0,28.551000000000002,0.0,100.0,128.551,100.0,0.0,21.4,0.0,0.0,-20.0,0.0,55.98006968753169,-55.98006968753169,59.99999999999999,-59.99999999999999,66.55063919456306,-52.98230776199149
2.94,0.0,28.763999999999996,0.0,100.0,128.764,100.0,0.0,21.200000000000003,0.0,0.0,-20.0,0.0,55.94938884807998,-55.94938884807998,59.99999999999999,-59.99999999999999,66.59728524144462,-52.928683446489615
2.95,0.0,28.974999999999994,0.0,100.0,128.975,100.0,0.0,20.999999999999996,0.0,0.0,-20.0,0.0,55.918985140967216,-55.918985140967216,59.99999999999999,-59.99999999999999,66.6434576024711,-52.87554768182294
2.96,0.0,29.18400000000001,0.0,100.0,129.18400000000003,100.0,0.0,20.8,0.0,0.0,-20.0,0.0,55.88885885610149,-55.88885885610149,59.99999999999999,-59.99999999999999,66.68915722261659,-52.82290096691316
2.97,0.0,29.391000000000005,0.0,100.0,129.39100000000002,100.0,0.0,20.599999999999994,0.0,0.0,-20.0,0.0,55.85901028154505,-55.85901028154505,59.99999999999999,-59.99999999999999,66.73438504111115,-52.770743792323074
2.98,0.0,29.596000000000004,0.0,100.0,129.596,100.0,0.0,20.4,0.0,0.0,-20.0,0.0,55.82943970349147,-55.82943970349147,59.99999999999999,-59.99999999999999,66.7791419913415,-52.71907664036343
2.99,0.0,29.799000000000007,0.0,100.0,129.799,100.0,0.0,20.199999999999996,0.0,0.0,-20.0,0.0,55.800147406242935,-55.800147406242935,59.99999999999999,-59.99999999999999,66.82342900075272,-52.667899985198645
3.0,0.0,30.0,0.0,100.0,130.0,100.0,0.0,20.0,0.0,0.0,-20.0,0.0,55.77113367218757,-55.77113367218757,59.99999999999999,-59.99999999999999,66.8672469907516,-52.617214292951324
3.0100000000000002,0.0,30.198999999999998,0.0,100.0,130.199,100.0,0.0,19.799999999999997,0.0,0.0,-20.0,0.0,55.742398781776906,-55.742398781776906,59.99999999999999,-59.99999999999999,66.91059687661095,-52.56702002180578
3.02,0.0,30.396,0.0,100.0,130.39600000000002,100.0,0.0,19.6,0.0,0.0,-20.0,0.0,55.713943013503425,-55.713943013503425,59.99999999999999,-59.99999999999999,66.95347956737537,-52.51731762211037
3.0300000000000002,0.0,30.591000000000008,0.0,100.0,130.591,100.0,0.0,19.399999999999995,0.0,0.0,-20.0,0.0,55.6857666438782,-55.6857666438782,59.99999999999999,-59.99999999999999,66.99589596576804,-52.468107536478655
3.04,0.0,30.783999999999992,0.0,100.0,130.784,100.0,0.0,19.2,0.0,0.0,-20.0,0.0,55.65786994740868,-55.65786994740868,59.99999999999999,-59.99999999999999,67.03784696809907,-52.41939019988955
3.0500000000000003,0.0,30.97500000000001,0.0,100.0,130.97500000000002,100.0,0.0,18.999999999999993,0.0,0.0,-20.0,0.0,55.63025319657645,-55.63025319657645,59.99999999999999,-59.99999999999999,67.07933346417472,-52.37116603978625
3.06,0.0,31.164,0.0,100.0,131.164,100.0,0.0,18.799999999999997,0.0,0.0,-20.0,0.0,55.6029166618154,-55.6029166618154,59.99999999999999,-59.99999999999999,67.12035633720812,-52.3234354761742
3.0700000000000003,0.0,31.351,0.0,100.0,131.351,100.0,0.0,18.599999999999994,0.0,0.0,-20.0,0.0,55.575860611489624,-55.575860611489624,59.99999999999999,-59.99999999999999,67.16091646373111,-52.27619892171766
3.08,0.0,31.536,0.0,100.0,131.536,100.0,0.0,18.4,0.0,0.0,-20.0,0.0,55.549085311871735,-55.549085311871735,59.99999999999999,-59.99999999999999,67.20101471350723,-52.22945678183544
3.09,0.0,31.718999999999994,0.0,100.0,131.719,100.0,0.0,18.200000000000003,0.0,0.0,-20.0,0.0,55.522591027121145,-55.522591027121145,59.99999999999999,-59.99999999999999,67.24065194944613,-52.18320945479533
3.1,0.0,31.900000000000006,0.0,100.0,131.9,100.0,0.0,18.0,0.0,0.0,-20.0,0.0,55.496378019262494,-55.496378019262494,59.99999999999999,-59.99999999999999,67.27982902751877,-52.137457331807546
3.11,0.0,32.07899999999999,0.0,100.0,132.079,100.0,0.0,17.800000000000004,0.0,0.0,-20.0,0.0,55.47044654816431,-55.47044654816431,59.99999999999999,-59.99999999999999,67.31854679667435,-52.09220079711694
3.12,0.0,32.256000000000014,0.0,100.0,132.25600000000003,100.0,0.0,17.599999999999998,0.0,0.0,-20.0,0.0,55.4447968715176,-55.4447968715176,59.99999999999999,-59.99999999999999,67.35680609875803,-52.047440228094096
3.13,0.0,32.431,0.0,100.0,132.43099999999998,100.0,0.0,17.400000000000002,0.0,0.0,-20.0,0.0,55.41942924481478,-55.41942924481478,59.99999999999999,-59.99999999999999,67.39460776842985,-52.00317599532546
3.14,0.0,32.60400000000001,0.0,100.0,132.604,100.0,0.0,17.199999999999996,0.0,0.0,-20.0,0.0,55.39434392132854,-55.39434392132854,59.99999999999999,-59.99999999999999,67.43195263308506,-51.95940846270221
3.15,0.0,32.775000000000006,0.0,100.0,132.775,100.0,0.0,17.0,0.0,0.0,-20.0,0.0,55.369541152091074,-55.369541152091074,59.99999999999999,-59.99999999999999,67.46884151277537,-51.916137987507994
3.16,0.0,32.944,0.0,100.0,132.94400000000002,100.0,0.0,16.799999999999997,0.0,0.0,-20.0,0.0,55.34502118587318,-55.34502118587318,59.99999999999999,-59.99999999999999,67.5052752201315,-51.87336492050574
3.17,0.0,33.111000000000004,0.0,100.0,133.111,100.0,0.0,16.6,0.0,0.0,-20.0,0.0,55.32078426916378,-55.32078426916378,59.99999999999999,-59.99999999999999,67.54125456028679,-51.831089606023134
3.18,0.0,33.275999999999996,0.0,100.0,133.276,100.0,0.0,16.4,0.0,0.0,-20.0,0.0,55.296830646149346,-55.296830646149346,59.99999999999999,-59.99999999999999,67.57678033080205,-51.78931238203709
3.19,0.0,33.43899999999999,0.0,100.0,133.439,100.0,0.0,16.200000000000003,0.0,0.0,-20.0,0.0,55.27316055869366,-55.27316055869366,59.99999999999999,-59.99999999999999,67.61185332159138,-51.748033580257264
3.2,0.0,33.599999999999994,0.0,100.0,133.6,100.0,0.0,15.999999999999996,0.0,0.0,-20.0,0.0,55.2497742463176,-55.2497742463176,59.99999999999999,-59.99999999999999,67.64647431484931,-51.7072535262081
3.21,0.0,33.759,0.0,100.0,133.75900000000001,100.0,0.0,15.8,0.0,0.0,-20.0,0.0,55.22667194617913,-55.22667194617913,59.99999999999999,-59.99999999999999,67.68064408497892,-51.66697253931021
3.22,0.0,33.91600000000001,0.0,100.0,133.916,100.0,0.0,15.599999999999996,0.0,0.0,-20.0,0.0,55.20385389305346,-55.20385389305346,59.99999999999999,-59.99999999999999,67.71436339852112,-51.627190932960225
3.23,0.0,34.071,0.0,100.0,134.071,100.0,0.0,15.4,0.0,0.0,-20.0,0.0,55.181320319313336,-55.181320319313336,59.99999999999999,-59.99999999999999,67.74763301408507,-51.58790901460998
3.24,0.0,34.224000000000004,0.0,100.0,134.224,100.0,0.0,15.199999999999996,0.0,0.0,-20.0,0.0,55.159071454909544,-55.159071454909544,59.99999999999999,-59.99999999999999,67.78045368227957,-51.549127085844184
3.25,0.0,34.375,0.0,100.0,134.375,100.0,0.0,15.0,0.0,0.0,-20.0,0.0,55.13710752735147,-55.13710752735147,59.99999999999999,-59.99999999999999,67.81282614564576,-51.510845442457324
3.2600000000000002,0.0,34.524,0.0,100.0,134.524,100.0,0.0,14.799999999999995,0.0,0.0,-20.0,0.0,55.11542876168794,-55.11542876168794,59.99999999999999,-59.99999999999999,67.84475113859068,-51.47306437452935
3.27,0.0,34.67099999999999,0.0,100.0,134.671,100.0,0.0,14.6,0.0,0.0,-20.0,0.0,55.09403538048823,-55.09403538048823,59.99999999999999,-59.99999999999999,67.87622938732196,-51.43578416650021
3.2800000000000002,0.0,34.816,0.0,100.0,134.816,100.0,0.0,14.399999999999995,0.0,0.0,-20.0,0.0,55.07292760382316,-55.07292760382316,59.99999999999999,-59.99999999999999,67.90726160978373,-51.39900509724343
3.29,0.0,34.95899999999999,0.0,100.0,134.959,100.0,0.0,14.2,0.0,0.0,-20.0,0.0,55.052105649246414,-55.052105649246414,59.99999999999999,-59.99999999999999,67.93784851559336,-51.362727440138535
3.3000000000000003,0.0,35.10000000000001,0.0,100.0,135.10000000000002,100.0,0.0,13.999999999999995,0.0,0.0,-20.0,0.0,55.03156973177605,-55.03156973177605,59.99999999999999,-59.99999999999999,67.96799080597945,-51.32695146314233
3.31,0.0,35.239000000000004,0.0,100.0,135.239,100.0,0.0,13.799999999999999,0.0,0.0,-20.0,0.0,55.01132006387626,-55.01132006387626,59.99999999999999,-59.99999999999999,67.99768917372074,-51.29167742885934
3.3200000000000003,0.0,35.376000000000005,0.0,100.0,135.376,100.0,0.0,13.599999999999994,0.0,0.0,-20.0,0.0,54.99135685543908,-54.99135685543908,59.99999999999999,-59.99999999999999,68.0269443030861,-51.25690559461086
3.33,0.0,35.510999999999996,0.0,100.0,135.511,100.0,0.0,13.399999999999999,0.0,0.0,-20.0,0.0,54.971680313766605,-54.971680313766605,59.99999999999999,-59.99999999999999,68.05575686977556,-51.22263621250316
3.34,0.0,35.644000000000005,0.0,100.0,135.644,100.0,0.0,13.200000000000003,0.0,0.0,-20.0,0.0,54.95229064355315,-54.95229064355315,59.99999999999999,-59.99999999999999,68.08412754086241,-51.18886952949455
3.35,0.0,35.775000000000006,0.0,100.0,135.775,100.0,0.0,12.999999999999998,0.0,0.0,-20.0,0.0,54.933188046867706,-54.933188046867706,59.99999999999999,-59.99999999999999,68.11205697473616,-51.155605787461354
3.36,0.0,35.903999999999996,0.0,100.0,135.904,100.0,0.0,12.800000000000002,0.0,0.0,-20.0,0.0,54.91437272313659,-54.91437272313659,59.99999999999999,-59.99999999999999,68.1395458210467,-51.12284522326288
3.37,0.0,36.031000000000006,0.0,100.0,136.031,100.0,0.0,12.599999999999998,0.0,0.0,-20.0,0.0,54.89584486912626,-54.89584486912626,59.99999999999999,-59.99999999999999,68.16659472064939,-51.09058806880527
3.38,0.0,36.15599999999999,0.0,100.0,136.156,100.0,0.0,12.400000000000002,0.0,0.0,-20.0,0.0,54.877604678926375,-54.877604678926375,59.99999999999999,-59.99999999999999,68.19320430555108,-51.05883455110431
3.39,0.0,36.278999999999996,0.0,100.0,136.279,100.0,0.0,12.199999999999998,0.0,0.0,-20.0,0.0,54.859652343933,-54.859652343933,59.99999999999999,-59.99999999999999,68.21937519885721,-51.02758489234727
3.4,0.0,36.400000000000006,0.0,100.0,136.4,100.0,0.0,12.000000000000002,0.0,0.0,-20.0,0.0,54.841988052832086,-54.841988052832086,59.99999999999999,-59.99999999999999,68.24510801471988,-50.996839309953536
3.41,0.0,36.519000000000005,0.0,100.0,136.519,100.0,0.0,11.799999999999997,0.0,0.0,-20.0,0.0,54.8246119915831,-54.8246119915831,59.99999999999999,-59.99999999999999,68.27040335828686,-50.96659801663429
3.42,0.0,36.635999999999996,0.0,100.0,136.636,100.0,0.0,11.600000000000001,0.0,0.0,-20.0,0.0,54.80752434340289,-54.80752434340289,59.99999999999999,-59.99999999999999,68.29526182565162,-50.93686122045123
3.43,0.0,36.751000000000005,0.0,100.0,136.751,100.0,0.0,11.399999999999997,0.0,0.0,-20.0,0.0,54.79072528874976,-54.79072528874976,59.99999999999999,-59.99999999999999,68.31968400380423,-50.907629124874006
3.44,0.0,36.864000000000004,0.0,100.0,136.864,100.0,0.0,11.200000000000001,0.0,0.0,-20.0,0.0,54.77421500530782,-54.77421500530782,59.99999999999999,-59.99999999999999,68.34367047058332,-50.87890192883688
3.45,0.0,36.974999999999994,0.0,100.0,136.975,100.0,0.0,10.999999999999996,0.0,0.0,-20.0,0.0,54.75799366797141,-54.75799366797141,59.99999999999999,-59.99999999999999,68.36722179462909,-50.85067982679416
3.46,0.0,37.084,0.0,100.0,137.084,100.0,0.0,10.8,0.0,0.0,-20.0,0.0,54.742061448829865,-54.742061448829865,59.99999999999999,-59.99999999999999,68.39033853533681,-50.82296300877476
3.47,0.0,37.191,0.0,100.0,137.191,100.0,0.0,10.599999999999996,0.0,0.0,-20.0,0.0,54.726418517152496,-54.726418517152496,59.99999999999999,-59.99999999999999,68.41302124281194,-50.79575166043554
3.48,0.0,37.29600000000001,0.0,100.0,137.296,100.0,0.0,10.4,0.0,0.0,-20.0,0.0,54.71106503937377,-54.71106503937377,59.99999999999999,-59.99999999999999,68.43527045782552,-50.76904596311381
3.49,0.0,37.399,0.0,100.0,137.399,100.0,0.0,10.199999999999996,0.0,0.0,-20.0,0.0,54.6960011790787,-54.6960011790787,59.99999999999999,-59.99999999999999,68.45708671177104,-50.74284609387869
3.5,0.0,37.5,0.0,100.0,137.5,100.0,0.0,10.0,0.0,0.0,-20.0,0.0,54.68122709698847,-54.68122709698847,59.99999999999999,-59.99999999999999,68.47847052662175,-50.71715222558151
3.5100000000000002,0.0,37.59899999999999,0.0,100.0,137.599,100.0,0.0,9.799999999999995,0.0,0.0,-20.0,0.0,54.66674295094636,-54.66674295094636,59.99999999999999,-59.99999999999999,68.49942241488928,-50.69196452690513
3.52,0.0,37.696,0.0,100.0,137.696,100.0,0.0,9.6,0.0,0.0,-20.0,0.0,54.6525488959038,-54.6525488959038,59.99999999999999,-59.99999999999999,68.51994287958296,-50.6672831624123
3.5300000000000002,0.0,37.79100000000001,0.0,100.0,137.791,100.0,0.0,9.399999999999995,0.0,0.0,-20.0,0.0,54.638645083906745,-54.638645083906745,59.99999999999999,-59.99999999999999,68.54003241416999,-50.643108292593034
3.54,0.0,37.883999999999986,0.0,100.0,137.884,100.0,0.0,9.2,0.0,0.0,-20.0,0.0,54.625031664082265,-54.625031664082265,59.99999999999999,-59.99999999999999,68.55969150253672,-50.619440073910866
3.5500000000000003,0.0,37.97500000000001,0.0,100.0,137.97500000000002,100.0,0.0,8.999999999999995,0.0,0.0,-20.0,0.0,54.61170878262533,-54.61170878262533,59.99999999999999,-59.99999999999999,68.5789206189507,-50.5962786588482
3.56,0.0,38.06400000000001,0.0,100.0,138.06400000000002,100.0,0.0,8.799999999999999,0.0,0.0,-20.0,0.0,54.59867658278594,-54.59867658278594,59.99999999999999,-59.99999999999999,68.5977202280235,-50.573624195950636
3.5700000000000003,0.0,38.15100000000001,0.0,100.0,138.151,100.0,0.0,8.599999999999994,0.0,0.0,-20.0,0.0,54.585935204856355,-54.585935204856355,59.99999999999999,-59.99999999999999,68.61609078467467,-50.551476829870275
3.58,0.0,38.23599999999999,0.0,100.0,138.236,100.0,0.0,8.399999999999999,0.0,0.0,-20.0,0.0,54.573484786158765,-54.573484786158765,59.99999999999999,-59.99999999999999,68.63403273409634,-50.529836701408016
3.59,0.0,38.319,0.0,100.0,138.31900000000002,100.0,0.0,8.200000000000003,0.0,0.0,-20.0,0.0,54.56132546103298,-54.56132546103298,59.99999999999999,-59.99999999999999,68.6515465117188,-50.50870394755492
3.6,0.0,38.39999999999999,0.0,100.0,138.39999999999998,100.0,0.0,7.999999999999998,0.0,0.0,-20.0,0.0,54.54945736082459,-54.54945736082459,59.99999999999999,-59.99999999999999,68.66863254317703,-50.48807870153251
3.61,0.0,38.479,0.0,100.0,138.47899999999998,100.0,0.0,7.8000000000000025,0.0,0.0,-20.0,0.0,54.53788061387323,-54.53788061387323,59.99999999999999,-59.99999999999999,68.68529124427783,-50.46796109283209
3.62,0.0,38.55600000000001,0.0,100.0,138.556,100.0,0.0,7.599999999999998,0.0,0.0,-20.0,0.0,54.52659534550116,-54.52659534550116,59.99999999999999,-59.99999999999999,68.7015230209681,-50.4483512472532
3.63,0.0,38.630999999999986,0.0,100.0,138.63099999999997,100.0,0.0,7.400000000000002,0.0,0.0,-20.0,0.0,54.515601678002106,-54.515601678002106,59.99999999999999,-59.99999999999999,68.71732826930374,-50.42924928694088
3.64,0.0,38.70400000000001,0.0,100.0,138.704,100.0,0.0,7.1999999999999975,0.0,0.0,-20.0,0.0,54.50489973063035,-54.50489973063035,59.99999999999999,-59.99999999999999,68.7327073754196,-50.41065533042206
3.65,0.0,38.775000000000006,0.0,100.0,138.775,100.0,0.0,7.000000000000002,0.0,0.0,-20.0,0.0,54.49448961959002,-54.49448961959002,59.99999999999999,-59.99999999999999,68.74766071550006,-50.3925694926411
3.66,0.0,38.843999999999994,0.0,100.0,138.844,100.0,0.0,6.799999999999997,0.0,0.0,-20.0,0.0,54.48437145802479,-54.48437145802479,59.99999999999999,-59.99999999999999,68.7621886557506,-50.374991884994074
3.67,0.0,38.911,0.0,100.0,138.911,100.0,0.0,6.600000000000001,0.0,0.0,-20.0,0.0,54.474545356007695,-54.474545356007695,59.99999999999999,-59.99999999999999,68.77629155237017,-50.35792261536234
3.68,0.0,38.976,0.0,100.0,138.976,100.0,0.0,6.399999999999997,0.0,0.0,-20.0,0.0,54.465011420531276,-54.465011420531276,59.99999999999999,-59.99999999999999,68.78996975152435,-50.341361788144944
3.69,0.0,39.039,0.0,100.0,139.039,100.0,0.0,6.200000000000001,0.0,0.0,-20.0,0.0,54.455769755498004,-54.455769755498004,59.99999999999999,-59.99999999999999,68.80322358931932,-50.325309504290246
3.7,0.0,39.099999999999994,0.0,100.0,139.1,100.0,0.0,5.9999999999999964,0.0,0.0,-20.0,0.0,54.44682046171094,-54.44682046171094,59.99999999999999,-59.99999999999999,68.81605339177676,-50.30976586132634
3.71,0.0,39.159000000000006,0.0,100.0,139.159,100.0,0.0,5.800000000000001,0.0,0.0,-20.0,0.0,54.438163636864736,-54.438163636864736,59.99999999999999,-59.99999999999999,68.82845947480946,-50.29473095339081
3.72,0.0,39.21600000000001,0.0,100.0,139.216,100.0,0.0,5.599999999999996,0.0,0.0,-20.0,0.0,54.42979937553675,-54.42979937553675,59.99999999999999,-59.99999999999999,68.84044214419775,-50.28020487125921
