t_s,Px_mm,Py_mm,Pz_mm,b1_mm,b2_mm,b3_mm,b1_mm_s,b2_mm_s,b3_mm_s,b1_mm_s2,b2_mm_s2,b3_mm_s2,thetaC1_deg,thetaD1_deg,thetaC2_deg,thetaD2_deg,thetaC3_deg,thetaD3_deg
3.75,-22.5,0.0,0.0,77.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,63.05564181952449,-63.05564181952449,63.05564181952449,-63.05564181952449
3.78,-22.200000000000003,0.0,0.0,77.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,63.01546416598918,-63.01546416598918,63.01546416598918,-63.01546416598918
3.81,-21.9,0.0,0.0,78.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.97527216159916,-62.97527216159916,62.97527216159916,-62.97527216159916
3.84,-21.6,0.0,0.0,78.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.93506577116685,-62.93506577116685,62.93506577116685,-62.93506577116685
3.8699999999999997,-21.300000000000004,0.0,0.0,78.69999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.894844959413305,-62.894844959413305,62.894844959413305,-62.894844959413305
3.9,-21.0,0.0,0.0,79.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.854609690967834,-62.854609690967834,62.854609690967834,-62.854609690967834
3.9299999999999997,-20.700000000000003,0.0,0.0,79.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.81435993036762,-62.81435993036762,62.81435993036762,-62.81435993036762
3.96,-20.4,0.0,0.0,79.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.77409564205726,-62.77409564205726,62.77409564205726,-62.77409564205726
3.9899999999999998,-20.1,0.0,0.0,79.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.73381679038848,-62.73381679038848,62.73381679038848,-62.73381679038848
4.02,-19.800000000000004,0.0,0.0,80.19999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.69352333961963,-62.69352333961963,62.69352333961963,-62.69352333961963
4.05,-19.5,0.0,0.0,80.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.653215253915405,-62.653215253915405,62.653215253915405,-62.653215253915405
4.08,-19.200000000000003,0.0,0.0,80.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.61289249734634,-62.61289249734634,62.61289249734634,-62.61289249734634
4.109999999999999,-18.900000000000006,0.0,0.0,81.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.57255503388844,-62.57255503388844,62.57255503388844,-62.57255503388844
4.14,-18.6,0.0,0.0,81.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.53220282742287,-62.53220282742287,62.53220282742287,-62.53220282742287
4.17,-18.299999999999997,0.0,0.0,81.7,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.49183584173541,-62.49183584173541,62.49183584173541,-62.49183584173541
4.2,-18.0,0.0,0.0,82.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.45145404051611,-62.45145404051611,62.45145404051611,-62.45145404051611
4.2299999999999995,-17.700000000000003,0.0,0.0,82.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.41105738735893,-62.41105738735893,62.41105738735893,-62.41105738735893
4.26,-17.400000000000006,0.0,0.0,82.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.37064584576124,-62.37064584576124,62.37064584576124,-62.37064584576124
4.29,-17.1,0.0,0.0,82.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.33021937912347,-62.33021937912347,62.33021937912347,-62.33021937912347
4.32,-16.799999999999997,0.0,0.0,83.2,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.289777950748686,-62.289777950748686,62.289777950748686,-62.289777950748686
4.35,-16.5,0.0,0.0,83.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.24932152384215,-62.24932152384215,62.24932152384215,-62.24932152384215
4.38,-16.200000000000003,0.0,0.0,83.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.208850061510915,-62.208850061510915,62.208850061510915,-62.208850061510915
4.41,-15.899999999999999,0.0,0.0,84.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.16836352676341,-62.16836352676341,62.16836352676341,-62.16836352676341
4.4399999999999995,-15.600000000000009,0.0,0.0,84.39999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.127861882508995,-62.127861882508995,62.127861882508995,-62.127861882508995
4.47,-15.300000000000004,0.0,0.0,84.69999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.08734509155757,-62.08734509155757,62.08734509155757,-62.08734509155757
4.5,-15.0,0.0,0.0,85.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.046813116619134,-62.046813116619134,62.046813116619134,-62.046813116619134
4.53,-14.699999999999996,0.0,0.0,85.30000000000001,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,62.006265920303306,-62.006265920303306,62.006265920303306,-62.006265920303306
4.56,-14.400000000000006,0.0,0.0,85.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.96570346511898,-61.96570346511898,61.96570346511898,-61.96570346511898
4.59,-14.100000000000001,0.0,0.0,85.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.92512571347383,-61.92512571347383,61.92512571347383,-61.92512571347383
4.62,-13.799999999999997,0.0,0.0,86.2,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.88453262767386,-61.88453262767386,61.88453262767386,-61.88453262767386
4.6499999999999995,-13.500000000000007,0.0,0.0,86.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.84392416992304,-61.84392416992304,61.84392416992304,-61.84392416992304
4.68,-13.200000000000003,0.0,0.0,86.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.80330030232281,-61.80330030232281,61.80330030232281,-61.80330030232281
4.71,-12.899999999999999,0.0,0.0,87.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.76266098687159,-61.76266098687159,61.76266098687159,-61.76266098687159
4.74,-12.599999999999994,0.0,0.0,87.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.72200618546445,-61.72200618546445,61.72200618546445,-61.72200618546445
4.77,-12.300000000000004,0.0,0.0,87.69999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.681335859892556,-61.681335859892556,61.681335859892556,-61.681335859892556
4.8,-12.0,0.0,0.0,88.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.6406499718428,-61.6406499718428,61.6406499718428,-61.6406499718428
4.83,-11.700000000000003,0.0,0.0,88.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.599948482897275,-61.599948482897275,61.599948482897275,-61.599948482897275
4.859999999999999,-11.400000000000006,0.0,0.0,88.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.55923135453287,-61.55923135453287,61.55923135453287,-61.55923135453287
4.89,-11.100000000000001,0.0,0.0,88.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.51849854812078,-61.51849854812078,61.51849854812078,-61.51849854812078
4.92,-10.799999999999997,0.0,0.0,89.2,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.477750024926074,-61.477750024926074,61.477750024926074,-61.477750024926074
4.95,-10.5,0.0,0.0,89.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.43698574610721,-61.43698574610721,61.43698574610721,-61.43698574610721
4.9799999999999995,-10.200000000000003,0.0,0.0,89.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.396205672715574,-61.396205672715574,61.396205672715574,-61.396205672715574
5.01,-9.900000000000006,0.0,0.0,90.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.35540976569501,-61.35540976569501,61.35540976569501,-61.35540976569501
5.04,-9.600000000000001,0.0,0.0,90.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.31459798588137,-61.31459798588137,61.31459798588137,-61.31459798588137
5.069999999999999,-9.300000000000004,0.0,0.0,90.69999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.27377029400201,-61.27377029400201,61.27377029400201,-61.27377029400201
5.1,-9.0,0.0,0.0,91.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.23292665067536,-61.23292665067536,61.23292665067536,-61.23292665067536
5.13,-8.700000000000003,0.0,0.0,91.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.19206701641034,-61.19206701641034,61.19206701641034,-61.19206701641034
5.16,-8.399999999999999,0.0,0.0,91.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.151191351606045,-61.151191351606045,61.151191351606045,-61.151191351606045
5.1899999999999995,-8.100000000000009,0.0,0.0,91.89999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.11029961655111,-61.11029961655111,61.11029961655111,-61.11029961655111
5.22,-7.800000000000004,0.0,0.0,92.19999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.0693917714233,-61.0693917714233,61.0693917714233,-61.0693917714233
5.25,-7.5,0.0,0.0,92.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,61.02846777628901,-61.02846777628901,61.02846777628901,-61.02846777628901
5.279999999999999,-7.200000000000003,0.0,0.0,92.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.98752759110277,-60.98752759110277,60.98752759110277,-60.98752759110277
5.31,-6.900000000000006,0.0,0.0,93.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.94657117570676,-60.94657117570676,60.94657117570676,-60.94657117570676
5.34,-6.600000000000001,0.0,0.0,93.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.90559848983027,-60.90559848983027,60.90559848983027,-60.90559848983027
5.37,-6.299999999999997,0.0,0.0,93.7,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.864609493089254,-60.864609493089254,60.864609493089254,-60.864609493089254
5.3999999999999995,-6.000000000000007,0.0,0.0,94.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.823604144985836,-60.823604144985836,60.823604144985836,-60.823604144985836
5.43,-5.700000000000003,0.0,0.0,94.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.78258240490773,-60.78258240490773,60.78258240490773,-60.78258240490773
5.46,-5.399999999999999,0.0,0.0,94.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.74154423212782,-60.74154423212782,60.74154423212782,-60.74154423212782
5.49,-5.099999999999994,0.0,0.0,94.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.700489585803574,-60.700489585803574,60.700489585803574,-60.700489585803574
5.52,-4.800000000000004,0.0,0.0,95.19999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.6594184249766,-60.6594184249766,60.6594184249766,-60.6594184249766
5.55,-4.5,0.0,0.0,95.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.618330708572074,-60.618330708572074,60.618330708572074,-60.618330708572074
5.58,-4.200000000000003,0.0,0.0,95.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.57722639539825,-60.57722639539825,60.57722639539825,-60.57722639539825
5.609999999999999,-3.9000000000000057,0.0,0.0,96.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.53610544414593,-60.53610544414593,60.53610544414593,-60.53610544414593
5.64,-3.6000000000000014,0.0,0.0,96.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.494967813387966,-60.494967813387966,60.494967813387966,-60.494967813387966
5.67,-3.299999999999997,0.0,0.0,96.7,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.45381346157867,-60.45381346157867,60.45381346157867,-60.45381346157867
5.7,-3.0,0.0,0.0,97.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.412642347053335,-60.412642347053335,60.412642347053335,-60.412642347053335
5.7299999999999995,-2.700000000000003,0.0,0.0,97.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.371454428027725,-60.371454428027725,60.371454428027725,-60.371454428027725
5.76,-2.4000000000000057,0.0,0.0,97.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.330249662597446,-60.330249662597446,60.330249662597446,-60.330249662597446
5.79,-2.1000000000000014,0.0,0.0,97.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.289028008737496,-60.289028008737496,60.289028008737496,-60.289028008737496
5.819999999999999,-1.8000000000000043,0.0,0.0,98.19999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.2477894243017,-60.2477894243017,60.2477894243017,-60.2477894243017
5.85,-1.5,0.0,0.0,98.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.206533867022124,-60.206533867022124,60.206533867022124,-60.206533867022124
5.88,-1.2000000000000028,0.0,0.0,98.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.16526129450859,-60.16526129450859,60.16526129450859,-60.16526129450859
5.91,-0.8999999999999986,0.0,0.0,99.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.12397166424806,-60.12397166424806,60.12397166424806,-60.12397166424806
5.9399999999999995,-0.6000000000000085,0.0,0.0,99.39999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.08266493360416,-60.08266493360416,60.08266493360416,-60.08266493360416
5.97,-0.30000000000000426,0.0,0.0,99.69999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.041341059816546,-60.041341059816546,60.041341059816546,-60.041341059816546
6.0,0.0,0.0,0.0,100.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,60.00000000000036,-60.00000000000036,60.00000000000036,-60.00000000000036
6.029999999999999,0.29999999999999716,0.0,0.0,100.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.95864171114574,-59.95864171114574,59.95864171114574,-59.95864171114574
6.06,0.5999999999999943,0.0,0.0,100.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.917266150117136,-59.917266150117136,59.917266150117136,-59.917266150117136
6.09,0.8999999999999986,0.0,0.0,100.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.875873273652836,-59.875873273652836,59.875873273652836,-59.875873273652836
6.12,1.2000000000000028,0.0,0.0,101.2,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.83446303836434,-59.83446303836434,59.83446303836434,-59.83446303836434
6.1499999999999995,1.499999999999993,0.0,0.0,101.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.793035400735796,-59.793035400735796,59.793035400735796,-59.793035400735796
6.18,1.7999999999999972,0.0,0.0,101.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.751590317123416,-59.751590317123416,59.751590317123416,-59.751590317123416
6.21,2.1000000000000014,0.0,0.0,102.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.710127743754946,-59.710127743754946,59.710127743754946,-59.710127743754946
6.24,2.4000000000000057,0.0,0.0,102.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.66864763672899,-59.66864763672899,59.66864763672899,-59.66864763672899
6.27,2.6999999999999957,0.0,0.0,102.69999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.6271499520145,-59.6271499520145,59.6271499520145,-59.6271499520145
6.3,3.0,0.0,0.0,103.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.5856346454501,-59.5856346454501,59.5856346454501,-59.5856346454501
6.33,3.299999999999997,0.0,0.0,103.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.54410167274358,-59.54410167274358,59.54410167274358,-59.54410167274358
6.359999999999999,3.5999999999999943,0.0,0.0,103.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.50255098947125,-59.50255098947125,59.50255098947125,-59.50255098947125
6.39,3.8999999999999986,0.0,0.0,103.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.46098255107735,-59.46098255107735,59.46098255107735,-59.46098255107735
6.42,4.200000000000003,0.0,0.0,104.2,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.41939631287339,-59.41939631287339,59.41939631287339,-59.41939631287339
6.45,4.5,0.0,0.0,104.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.37779223003764,-59.37779223003764,59.37779223003764,-59.37779223003764
6.4799999999999995,4.799999999999997,0.0,0.0,104.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.33617025761444,-59.33617025761444,59.33617025761444,-59.33617025761444
6.51,5.099999999999994,0.0,0.0,105.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.294530350513604,-59.294530350513604,59.294530350513604,-59.294530350513604
6.54,5.400000000000006,0.0,0.0,105.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.25287246350979,-59.25287246350979,59.25287246350979,-59.25287246350979
6.569999999999999,5.699999999999989,0.0,0.0,105.69999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.21119655124193,-59.21119655124193,59.21119655124193,-59.21119655124193
6.6,6.0,0.0,0.0,106.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.169502568212515,-59.169502568212515,59.169502568212515,-59.169502568212515
6.63,6.299999999999997,0.0,0.0,106.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.12779046878705,-59.12779046878705,59.12779046878705,-59.12779046878705
6.66,6.599999999999994,0.0,0.0,106.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.086060207193334,-59.086060207193334,59.086060207193334,-59.086060207193334
6.6899999999999995,6.8999999999999915,0.0,0.0,106.89999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.044311737520886,-59.044311737520886,59.044311737520886,-59.044311737520886
6.72,7.200000000000003,0.0,0.0,107.2,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,59.002545013720294,-59.002545013720294,59.002545013720294,-59.002545013720294
6.75,7.5,0.0,0.0,107.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.96075998960255,-58.96075998960255,58.96075998960255,-58.96075998960255
6.779999999999999,7.799999999999997,0.0,0.0,107.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.918956618838415,-58.918956618838415,58.918956618838415,-58.918956618838415
6.81,8.099999999999994,0.0,0.0,108.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.87713485495773,-58.87713485495773,58.87713485495773,-58.87713485495773
6.84,8.400000000000006,0.0,0.0,108.4,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.835294651348846,-58.835294651348846,58.835294651348846,-58.835294651348846
6.87,8.700000000000003,0.0,0.0,108.7,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.79343596125785,-58.79343596125785,58.79343596125785,-58.79343596125785
6.8999999999999995,9.0,0.0,0.0,109.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.75155873778799,-58.75155873778799,58.75155873778799,-58.75155873778799
6.93,9.299999999999997,0.0,0.0,109.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.709662933898926,-58.709662933898926,58.709662933898926,-58.709662933898926
6.96,9.599999999999994,0.0,0.0,109.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.667748502406184,-58.667748502406184,58.667748502406184,-58.667748502406184
6.989999999999999,9.899999999999991,0.0,0.0,109.89999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.62581539598034,-58.62581539598034,58.62581539598034,-58.62581539598034
7.02,10.199999999999989,0.0,0.0,110.19999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.5838635671464,-58.5838635671464,58.5838635671464,-58.5838635671464
7.05,10.5,0.0,0.0,110.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.54189296828314,-58.54189296828314,58.54189296828314,-58.54189296828314
7.08,10.799999999999997,0.0,0.0,110.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.499903551622374,-58.499903551622374,58.499903551622374,-58.499903551622374
7.109999999999999,11.099999999999994,0.0,0.0,111.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.457895269248304,-58.457895269248304,58.457895269248304,-58.457895269248304
7.14,11.399999999999991,0.0,0.0,111.39999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.41586807309675,-58.41586807309675,58.41586807309675,-58.41586807309675
7.17,11.700000000000003,0.0,0.0,111.7,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.37382191495457,-58.37382191495457,58.37382191495457,-58.37382191495457
7.199999999999999,12.0,0.0,0.0,112.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.33175674645882,-58.33175674645882,58.33175674645882,-58.33175674645882
7.2299999999999995,12.299999999999997,0.0,0.0,112.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.289672519096165,-58.289672519096165,58.289672519096165,-58.289672519096165
7.26,12.599999999999994,0.0,0.0,112.6,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.24756918420208,-58.24756918420208,58.24756918420208,-58.24756918420208
7.29,12.900000000000006,0.0,0.0,112.9,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.20544669296013,-58.20544669296013,58.20544669296013,-58.20544669296013
7.319999999999999,13.199999999999989,0.0,0.0,113.19999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.16330499640135,-58.16330499640135,58.16330499640135,-58.16330499640135
7.35,13.5,0.0,0.0,113.5,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.12114404540341,-58.12114404540341,58.12114404540341,-58.12114404540341
7.38,13.799999999999997,0.0,0.0,113.8,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.07896379068995,-58.07896379068995,58.07896379068995,-58.07896379068995
7.41,14.099999999999994,0.0,0.0,114.1,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,58.036764182829806,-58.036764182829806,58.036764182829806,-58.036764182829806
7.4399999999999995,14.399999999999991,0.0,0.0,114.39999999999999,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,57.99454517223627,-57.99454517223627,57.99454517223627,-57.99454517223627
7.47,14.700000000000003,0.0,0.0,114.7,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,57.952306709166386,-57.952306709166386,57.952306709166386,-57.952306709166386
7.5,15.0,0.0,0.0,115.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,57.9100487437202,-57.9100487437202,57.9100487437202,-57.9100487437202
7.529999999999999,15.299999999999997,0.0,0.0,115.3,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,59.99999999999999,-59.99999999999999,57.867771225839974,-57.867771225839974,57.867771225839974,-57.867771225839974
